stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
6687,,"Guriai",,54.66331,25.34187,https://www.stops.lt/vilnius/index.html#stop/1402,,
6690,,"Pavilnio sodai",,54.66494,25.34565,https://www.stops.lt/vilnius/index.html#stop/1403,,
6691,,"Pavilnio sodai",,54.66501,25.34655,https://www.stops.lt/vilnius/index.html#stop/1404,,
7364,,"Žemasis Pavilnys",,54.67924,25.35934,https://www.stops.lt/vilnius/index.html#stop/1421,,
9660,,"Pavilnio regioninis parkas",,54.66007,25.33748,https://www.stops.lt/vilnius/index.html#stop/1436,,
9661,,"Pavilnio regioninis parkas",,54.65995,25.33723,https://www.stops.lt/vilnius/index.html#stop/1437,,
16230,,"Šumsko kryptis",,54.65934,25.36306,https://www.stops.lt/vilnius/index.html#stop/1439,,
16231,,"Šumsko kryptis",,54.65884,25.36494,https://www.stops.lt/vilnius/index.html#stop/1440,,
8344,,"Tuputiškės",,54.67649,25.34376,https://www.stops.lt/vilnius/index.html#stop/1434,,
8345,,"Tuputiškės",,54.67655,25.34235,https://www.stops.lt/vilnius/index.html#stop/1435,,
8333,,"Žemoji st.",,54.67615,25.35091,https://www.stops.lt/vilnius/index.html#stop/1432,,
8335,,"Žemoji st.",,54.67619,25.35063,https://www.stops.lt/vilnius/index.html#stop/1433,,
8331,,"Žiedų st.",,54.67762,25.35552,https://www.stops.lt/vilnius/index.html#stop/1430,,
8332,,"Žiedų st.",,54.67737,25.35472,https://www.stops.lt/vilnius/index.html#stop/1431,,
15639,,"Pavilionys",,54.74167,25.22222,https://www.stops.lt/vilnius/index.html#stop/3318,,
15634,,"Perkūnkiemis",,54.73921,25.22016,https://www.stops.lt/vilnius/index.html#stop/3309,,
15636,,"Perkūnkiemis",,54.73854,25.21926,https://www.stops.lt/vilnius/index.html#stop/3317,,
7693,,"Bitėnų st.",,54.70178,25.17195,https://www.stops.lt/vilnius/index.html#stop/3612,,
7694,,"Bitėnų st.",,54.70169,25.17235,https://www.stops.lt/vilnius/index.html#stop/3613,,
4526,,"Gilužio st.",,54.70400,25.17438,https://www.stops.lt/vilnius/index.html#stop/3609,,
7695,,"Gilužio st.",,54.70451,25.17449,https://www.stops.lt/vilnius/index.html#stop/3614,,
8067,,"Karaliaučiaus st.",,54.70798,25.17510,https://www.stops.lt/vilnius/index.html#stop/3628,,
8059,,"Papilėnų st.",,54.70816,25.18651,https://www.stops.lt/vilnius/index.html#stop/3604,,
7948,,"Įsruties st.",,54.71045,25.18122,https://www.stops.lt/vilnius/index.html#stop/3623,,
7949,,"Įsruties st.",,54.70994,25.18293,https://www.stops.lt/vilnius/index.html#stop/3624,,
7950,,"Pajautos st.",,54.71050,25.17406,https://www.stops.lt/vilnius/index.html#stop/3625,,
7951,,"Pajautos st.",,54.71018,25.17608,https://www.stops.lt/vilnius/index.html#stop/3626,,
7959,,"Pajautos st.",,54.70977,25.17488,https://www.stops.lt/vilnius/index.html#stop/3627,,
8060,,"Pilaitė",,54.70247,25.20345,https://www.stops.lt/vilnius/index.html#stop/3602,,
4988,,"Piliakalnio st.",,54.69991,25.21175,https://www.stops.lt/vilnius/index.html#stop/5164,,
4989,,"Piliakalnio st.",,54.69943,25.21248,https://www.stops.lt/vilnius/index.html#stop/5165,,
7947,,"Smalinės st.",,54.70932,25.18742,https://www.stops.lt/vilnius/index.html#stop/3622,,
8069,,"Smalinės st.",,54.70855,25.18792,https://www.stops.lt/vilnius/index.html#stop/3629,,
6621,,"Senoji  Pilaitė",,54.70416,25.19664,https://www.stops.lt/vilnius/index.html#stop/3601,,
6611,,"Karaliaučiaus st.",,54.70725,25.17582,https://www.stops.lt/vilnius/index.html#stop/3607,,
6612,,"Karaliaučiaus st.",,54.70740,25.17572,https://www.stops.lt/vilnius/index.html#stop/3608,,
6618,,"Papilėnų st.",,54.70685,25.18741,https://www.stops.lt/vilnius/index.html#stop/3603,,
6614,,"Tolminkiemio st.",,54.70736,25.18119,https://www.stops.lt/vilnius/index.html#stop/3606,,
6615,,"Tolminkiemio st.",,54.70721,25.18009,https://www.stops.lt/vilnius/index.html#stop/3605,,
9561,,"Papilėnų st.",,54.70753,25.18781,https://www.stops.lt/vilnius/index.html#stop/3635,,
8370,,"Padekaniškės",,54.71059,25.16035,https://www.stops.lt/vilnius/index.html#stop/3632,,
8371,,"Padekaniškės",,54.71045,25.16312,https://www.stops.lt/vilnius/index.html#stop/3633,,
8934,,"Pilaitė",,54.70095,25.20542,https://www.stops.lt/vilnius/index.html#stop/3634,,
5948,,"Liepkalnis",,54.66285,25.29885,https://www.stops.lt/vilnius/index.html#stop/1514,,
6019,,"Perlojos st.",,54.66423,25.29368,https://www.stops.lt/vilnius/index.html#stop/1512,,
6020,,"Perlojos st.",,54.66464,25.29225,https://www.stops.lt/vilnius/index.html#stop/1317,,
5946,,"Liepkalnis",,54.66287,25.29995,https://www.stops.lt/vilnius/index.html#stop/1316,,
5947,,"Liepkalnis",,54.66298,25.30015,https://www.stops.lt/vilnius/index.html#stop/1315,,
5998,,"Žirnių st.",,54.65469,25.30307,https://www.stops.lt/vilnius/index.html#stop/1314,,
6673,,"Gervėčių st.",,54.67460,25.29728,https://www.stops.lt/vilnius/index.html#stop/0418,,
6674,,"Gervėčių st.",,54.67336,25.29882,https://www.stops.lt/vilnius/index.html#stop/0419,,
6675,,"Rasų kapinės",,54.67002,25.30118,https://www.stops.lt/vilnius/index.html#stop/1307,,
6676,,"Rasų kapinės",,54.67046,25.30109,https://www.stops.lt/vilnius/index.html#stop/1306,,
6678,,"Dunojaus st.",,54.66644,25.30701,https://www.stops.lt/vilnius/index.html#stop/1309,,
6679,,"Dunojaus st.",,54.66661,25.30673,https://www.stops.lt/vilnius/index.html#stop/1308,,
6682,,"Juodasis kelias",,54.66648,25.32460,https://www.stops.lt/vilnius/index.html#stop/1312,,
6683,,"Juodasis kelias",,54.66634,25.32542,https://www.stops.lt/vilnius/index.html#stop/1313,,
6680,,"Ribiškės",,54.66687,25.31260,https://www.stops.lt/vilnius/index.html#stop/1310,,
6681,,"Ribiškės",,54.66684,25.31329,https://www.stops.lt/vilnius/index.html#stop/1311,,
7688,,"Balstogės st.",,54.67221,25.30501,https://www.stops.lt/vilnius/index.html#stop/1318,,
7689,,"Balstogės st.",,54.67137,25.30457,https://www.stops.lt/vilnius/index.html#stop/1319,,
8365,,"Liepkalnis",,54.66277,25.29962,https://www.stops.lt/vilnius/index.html#stop/1519,,
7108,,"Beržų st.",,54.80761,25.24898,https://www.stops.lt/vilnius/index.html#stop/5135,,
7344,,"Beržų st.",,54.80782,25.24738,https://www.stops.lt/vilnius/index.html#stop/5192,,
7109,,"Riešės gimnazija",,54.80852,25.23468,https://www.stops.lt/vilnius/index.html#stop/5104,,
7110,,"Riešės gimnazija",,54.80876,25.23330,https://www.stops.lt/vilnius/index.html#stop/5103,,
7106,,"Didžioji Riešė",,54.80607,25.25677,https://www.stops.lt/vilnius/index.html#stop/5101,,
7107,,"Didžioji Riešė",,54.80688,25.25676,https://www.stops.lt/vilnius/index.html#stop/5102,,
7103,,"Kaštonų st.",,54.79815,25.26213,https://www.stops.lt/vilnius/index.html#stop/5131,,
7104,,"Kaštonų st.",,54.79836,25.26211,https://www.stops.lt/vilnius/index.html#stop/5132,,
7097,,"Kiparisų st.",,54.78219,25.27196,https://www.stops.lt/vilnius/index.html#stop/5125,,
7098,,"Kiparisų st.",,54.78325,25.27173,https://www.stops.lt/vilnius/index.html#stop/5126,,
7101,,"Lauko st.",,54.79221,25.26597,https://www.stops.lt/vilnius/index.html#stop/5129,,
7102,,"Lauko st.",,54.79315,25.26582,https://www.stops.lt/vilnius/index.html#stop/5130,,
7099,,"Samanų st.",,54.78641,25.26938,https://www.stops.lt/vilnius/index.html#stop/5127,,
7100,,"Samanų st.",,54.78714,25.26907,https://www.stops.lt/vilnius/index.html#stop/5128,,
4590,,"Alyvų st.",,54.80490,25.26845,https://www.stops.lt/vilnius/index.html#stop/5121,,
4591,,"Alyvų st.",,54.80492,25.27128,https://www.stops.lt/vilnius/index.html#stop/5122,,
8324,,"Kooperatyvo st.",,54.80180,25.25981,https://www.stops.lt/vilnius/index.html#stop/5202,,
8325,,"Kooperatyvo st.",,54.80107,25.26002,https://www.stops.lt/vilnius/index.html#stop/5201,,
8472,,"Vanaginės žiedas",,54.78134,25.27287,https://www.stops.lt/vilnius/index.html#stop/5206,,
5975,,"Čekėnų st.",,54.59265,25.33948,https://www.stops.lt/vilnius/index.html#stop/4322,,
5976,,"Čekėnų st.",,54.59302,25.33798,https://www.stops.lt/vilnius/index.html#stop/4321,,
5978,,"Rudamina",,54.59135,25.34825,https://www.stops.lt/vilnius/index.html#stop/4320,,
5973,,"Rudaminos paukštynas",,54.59464,25.32951,https://www.stops.lt/vilnius/index.html#stop/4324,,
5974,,"Rudaminos paukštynas",,54.59484,25.32915,https://www.stops.lt/vilnius/index.html#stop/4323,,
5981,,"Draugystės st.",,54.59598,25.36412,https://www.stops.lt/vilnius/index.html#stop/4318,,
5982,,"Draugystės st.",,54.59592,25.36351,https://www.stops.lt/vilnius/index.html#stop/4317,,
6260,,"Mechanikų st.",,54.60968,25.25171,https://www.stops.lt/vilnius/index.html#stop/2708,,
6261,,"Mechanikų st.",,54.60970,25.25147,https://www.stops.lt/vilnius/index.html#stop/2709,,
6263,,"Salininkų žiedas",,54.61419,25.25197,https://www.stops.lt/vilnius/index.html#stop/2706,,
6264,,"Salininkų žiedas",,54.61403,25.25182,https://www.stops.lt/vilnius/index.html#stop/2707,,
6972,,"Kelmijos sodai",,54.60789,25.24404,https://www.stops.lt/vilnius/index.html#stop/5137,,
6973,,"Kelmijos sodai",,54.60828,25.24382,https://www.stops.lt/vilnius/index.html#stop/5136,,
6253,,"Melioratorių st.",,54.60512,25.26033,https://www.stops.lt/vilnius/index.html#stop/2713,,
6254,,"Melioratorių st.",,54.60525,25.25838,https://www.stops.lt/vilnius/index.html#stop/2712,,
6246,,"Pervaža",,54.60948,25.27456,https://www.stops.lt/vilnius/index.html#stop/2715,,
6247,,"Pervaža",,54.60923,25.27467,https://www.stops.lt/vilnius/index.html#stop/4008,,
4705,,"Raistelių miškas",,54.61127,25.23016,https://www.stops.lt/vilnius/index.html#stop/5145,,
4706,,"Raistelių miškas",,54.61112,25.23105,https://www.stops.lt/vilnius/index.html#stop/5146,,
6243,,"Sakalaičių st.",,54.61186,25.27491,https://www.stops.lt/vilnius/index.html#stop/2638,,
6244,,"Sakalaičių st.",,54.61265,25.27545,https://www.stops.lt/vilnius/index.html#stop/4007,,
6256,,"Salininkai",,54.60566,25.25161,https://www.stops.lt/vilnius/index.html#stop/2711,,
6257,,"Salininkai",,54.60565,25.25118,https://www.stops.lt/vilnius/index.html#stop/2710,,
6240,,"Salininkų sodai",,54.61803,25.28348,https://www.stops.lt/vilnius/index.html#stop/2637,,
6241,,"Salininkų sodai",,54.61823,25.28465,https://www.stops.lt/vilnius/index.html#stop/4006,,
6248,,"Vilniaus st.",,54.60566,25.26949,https://www.stops.lt/vilnius/index.html#stop/2714,,
6249,,"Vilniaus st.",,54.60611,25.27069,https://www.stops.lt/vilnius/index.html#stop/2815,,
9757,,"Avinėlių st.",,54.60081,25.27358,https://www.stops.lt/vilnius/index.html#stop/2732,,
9759,,"Avinėlių st.",,54.60091,25.27383,https://www.stops.lt/vilnius/index.html#stop/2733,,
9740,,"Salininkai",,54.60621,25.25050,https://www.stops.lt/vilnius/index.html#stop/2731,,
8329,,"Pupinė",,54.62137,25.29469,https://www.stops.lt/vilnius/index.html#stop/2646,,
8330,,"Pupinė",,54.62153,25.29581,https://www.stops.lt/vilnius/index.html#stop/2647,,
9003,,"Salininkai",,54.60589,25.24960,https://www.stops.lt/vilnius/index.html#stop/2719,,
370,,"Bajorų sodai",,54.75762,25.25671,https://www.stops.lt/vilnius/index.html#stop/2105,,
6778,,"Akademijos st.",,54.75262,25.27066,https://www.stops.lt/vilnius/index.html#stop/2107,,
6774,,"Maumedžių st.",,54.74065,25.26436,https://www.stops.lt/vilnius/index.html#stop/2131,,
6775,,"Maumedžių st.",,54.74108,25.26437,https://www.stops.lt/vilnius/index.html#stop/2132,,
6503,,"Žaliųjų Ežerų st.",,54.74855,25.27913,https://www.stops.lt/vilnius/index.html#stop/2116,,
7046,,"Jono Kairiūkščio st.",,54.75718,25.26991,https://www.stops.lt/vilnius/index.html#stop/2110,,
7047,,"Jono Kairiūkščio st.",,54.75705,25.27026,https://www.stops.lt/vilnius/index.html#stop/2109,,
1115,,"Visoriai",,54.75781,25.26474,https://www.stops.lt/vilnius/index.html#stop/2111,,
7968,,"Akademijos st.",,54.75352,25.26838,https://www.stops.lt/vilnius/index.html#stop/2144,,
7052,,"Chemijos institutas",,54.75385,25.26385,https://www.stops.lt/vilnius/index.html#stop/2133,,
6783,,"Molėtų plentas",,54.75031,25.27754,https://www.stops.lt/vilnius/index.html#stop/2118,,
7980,,"Akademijos st.",,54.75391,25.27025,https://www.stops.lt/vilnius/index.html#stop/2143,,
7094,,"Vanaginė",,54.77380,25.27197,https://www.stops.lt/vilnius/index.html#stop/5107,,
7095,,"Vanaginė",,54.77539,25.27291,https://www.stops.lt/vilnius/index.html#stop/5106,,
7826,,"Muzikų st.",,54.75921,25.28157,https://www.stops.lt/vilnius/index.html#stop/2134,,
7827,,"Muzikų st.",,54.75832,25.28103,https://www.stops.lt/vilnius/index.html#stop/2135,,
6526,,"Santariškės",,54.75200,25.27979,https://www.stops.lt/vilnius/index.html#stop/2121,,
6532,,"Santariškės",,54.75286,25.28031,https://www.stops.lt/vilnius/index.html#stop/2122,,
7828,,"Santariškių žiedas",,54.76359,25.28252,https://www.stops.lt/vilnius/index.html#stop/2136,,
7830,,"Santariškių žiedas",,54.76370,25.28215,https://www.stops.lt/vilnius/index.html#stop/2137,,
6533,,"Vaikų ligoninė",,54.75633,25.28131,https://www.stops.lt/vilnius/index.html#stop/2123,,
7831,,"Vaikų ligoninė",,54.75551,25.28054,https://www.stops.lt/vilnius/index.html#stop/2138,,
6525,,"Žaliųjų Ežerų st.",,54.75062,25.27982,https://www.stops.lt/vilnius/index.html#stop/2120,,
8326,,"Akademijos st.",,54.75263,25.27239,https://www.stops.lt/vilnius/index.html#stop/2141,,
8327,,"Molėtų plentas",,54.74975,25.27810,https://www.stops.lt/vilnius/index.html#stop/2117,,
8716,,"Vaikų ligoninė",,54.75613,25.28085,https://www.stops.lt/vilnius/index.html#stop/2147,,
10244,,"Vaikų ligoninė",,54.75524,25.28088,https://www.stops.lt/vilnius/index.html#stop/2156,,
16627,,"Petro Baublio st.",,54.75086,25.28497,https://www.stops.lt/vilnius/index.html#stop/2127,,
16628,,"Petro Baublio st.",,54.75052,25.28355,https://www.stops.lt/vilnius/index.html#stop/2125,,
7278,,"Karaliaus Mindaugo tiltas",,54.68822,25.28900,https://www.stops.lt/vilnius/index.html#stop/0441,,
6714,,"Aušros vartai",,54.67368,25.28949,https://www.stops.lt/vilnius/index.html#stop/0416,,
5892,,"Bernardinų sodas",,54.68497,25.29110,https://www.stops.lt/vilnius/index.html#stop/0432,,
5893,,"Bernardinų sodas",,54.68472,25.29025,https://www.stops.lt/vilnius/index.html#stop/0431,,
5355,,"Bazilijonų st.",,54.67408,25.28657,https://www.stops.lt/vilnius/index.html#stop/5153,,
5430,,"Gėlių st.",,54.67424,25.28366,https://www.stops.lt/vilnius/index.html#stop/0412,,
5605,,"Trakų st.",,54.68004,25.27628,https://www.stops.lt/vilnius/index.html#stop/0408,,
5941,,"Pelesos st.",,54.67108,25.29127,https://www.stops.lt/vilnius/index.html#stop/1302,,
5942,,"Pelesos st.",,54.67140,25.29175,https://www.stops.lt/vilnius/index.html#stop/1303,,
5944,,"Stadionas",,54.66756,25.29710,https://www.stops.lt/vilnius/index.html#stop/1305,,
5945,,"Stadionas",,54.66848,25.29639,https://www.stops.lt/vilnius/index.html#stop/1304,,
407,,"Dailės akademija",,54.68212,25.29297,https://www.stops.lt/vilnius/index.html#stop/0429,,
5894,,"Dailės akademija",,54.68401,25.29287,https://www.stops.lt/vilnius/index.html#stop/0430,,
7123,,"Užupio st.",,54.67994,25.29236,https://www.stops.lt/vilnius/index.html#stop/0427,,
7124,,"Užupio st.",,54.67991,25.29266,https://www.stops.lt/vilnius/index.html#stop/0426,,
5358,,"Aušros vartai",,54.67473,25.29278,https://www.stops.lt/vilnius/index.html#stop/0417,,
6574,,"Polocko st.",,54.68270,25.31266,https://www.stops.lt/vilnius/index.html#stop/0436,,
6008,,"Panevėžio st.",,54.66793,25.28368,https://www.stops.lt/vilnius/index.html#stop/0529,,
6009,,"Panevėžio st.",,54.66814,25.28476,https://www.stops.lt/vilnius/index.html#stop/1509,,
6005,,"Pelesos st.",,54.67085,25.28921,https://www.stops.lt/vilnius/index.html#stop/0528,,
6006,,"Pelesos st.",,54.67091,25.28961,https://www.stops.lt/vilnius/index.html#stop/1301,,
5345,,"MO muziejus",,54.67934,25.27802,https://www.stops.lt/vilnius/index.html#stop/0409,,
5346,,"MO muziejus",,54.67902,25.27855,https://www.stops.lt/vilnius/index.html#stop/0410,,
5339,,"Reformatų st.",,54.68117,25.27731,https://www.stops.lt/vilnius/index.html#stop/0407,,
5432,,"Reformatų st.",,54.68149,25.27740,https://www.stops.lt/vilnius/index.html#stop/0406,,
6834,,"Rūdninkų st.",,54.67454,25.28492,https://www.stops.lt/vilnius/index.html#stop/0413,,
5349,,"Vingriai",,54.67665,25.28086,https://www.stops.lt/vilnius/index.html#stop/0411,,
5902,,"Bernardinų kapinės",,54.68145,25.30538,https://www.stops.lt/vilnius/index.html#stop/0434,,
5904,,"Bernardinų st.",,54.68200,25.31198,https://www.stops.lt/vilnius/index.html#stop/0435,,
5901,,"Užupis",,54.68121,25.30076,https://www.stops.lt/vilnius/index.html#stop/0433,,
5360,,"Misionierių st.",,54.67660,25.29735,https://www.stops.lt/vilnius/index.html#stop/0420,,
5428,,"Misionierių st.",,54.67662,25.29652,https://www.stops.lt/vilnius/index.html#stop/0421,,
946,,"Subačiaus st.",,54.67723,25.30249,https://www.stops.lt/vilnius/index.html#stop/0423,,
5362,,"Subačiaus st.",,54.67701,25.30362,https://www.stops.lt/vilnius/index.html#stop/0422,,
5854,,"Zarasų st.",,54.67624,25.31040,https://www.stops.lt/vilnius/index.html#stop/1201,,
5855,,"Zarasų st.",,54.67658,25.30940,https://www.stops.lt/vilnius/index.html#stop/1202,,
5771,,"Kalnų parkas",,54.68938,25.29450,https://www.stops.lt/vilnius/index.html#stop/0403,,
6573,,"Kalnų parkas",,54.68965,25.29581,https://www.stops.lt/vilnius/index.html#stop/0404,,
5768,,"Šv. Petro ir Povilo bažnyčia",,54.69301,25.30313,https://www.stops.lt/vilnius/index.html#stop/0401,,
5770,,"Šv. Petro ir Povilo bažnyčia",,54.69275,25.30315,https://www.stops.lt/vilnius/index.html#stop/0402,,
5900,,"Vilnios st.",,54.68024,25.29365,https://www.stops.lt/vilnius/index.html#stop/0428,,
7840,,"Gervėčių st.",,54.67390,25.29923,https://www.stops.lt/vilnius/index.html#stop/0443,,
7841,,"Gervėčių st.",,54.67365,25.29757,https://www.stops.lt/vilnius/index.html#stop/0444,,
9313,,"Bazilijonų st.",,54.67442,25.28595,https://www.stops.lt/vilnius/index.html#stop/0446,,
15581,,"Aušros vartai",,54.67417,25.28808,https://www.stops.lt/vilnius/index.html#stop/0440,,
9013,,"Rotušė",,54.67823,25.28634,https://www.stops.lt/vilnius/index.html#stop/0247,,
16821,,"Rotušė",,54.67792,25.28756,https://www.stops.lt/vilnius/index.html#stop/0449,,
8821,,"Ramybės st.",,54.67203,25.29905,https://www.stops.lt/vilnius/index.html#stop/0445,,
9012,,"Vokiečių st.",,54.68057,25.28274,https://www.stops.lt/vilnius/index.html#stop/0245a,,
393,,"Buivydiškių st.",,54.71394,25.23743,https://www.stops.lt/vilnius/index.html#stop/1910,,
394,,"Buivydiškių st.",,54.71322,25.23789,https://www.stops.lt/vilnius/index.html#stop/1909,,
855,,"Rygos st.",,54.71575,25.23211,https://www.stops.lt/vilnius/index.html#stop/1911,,
5074,,"Vaikų kaimas",,54.70949,25.24035,https://www.stops.lt/vilnius/index.html#stop/1908,,
6933,,"Gelvonėlio st.",,54.71443,25.25677,https://www.stops.lt/vilnius/index.html#stop/1924,,
6934,,"Gelvonėlio st.",,54.71505,25.25741,https://www.stops.lt/vilnius/index.html#stop/1925,,
6928,,"Gelvonų st.",,54.71764,25.25763,https://www.stops.lt/vilnius/index.html#stop/1927,,
6929,,"Gelvonų st.",,54.71838,25.25767,https://www.stops.lt/vilnius/index.html#stop/1928,,
3512,,"Šeškinės kalvos",,54.71157,25.25700,https://www.stops.lt/vilnius/index.html#stop/1930,,
6478,,"Čiobiškio st.",,54.71893,25.23200,https://www.stops.lt/vilnius/index.html#stop/3219,,
6479,,"Čiobiškio st.",,54.71946,25.23292,https://www.stops.lt/vilnius/index.html#stop/1913,,
5067,,"Rygos st.",,54.71687,25.23153,https://www.stops.lt/vilnius/index.html#stop/1912,,
6477,,"Rygos st.",,54.71560,25.23019,https://www.stops.lt/vilnius/index.html#stop/1802,,
6937,,"Šeškinės kalvos",,54.71085,25.25622,https://www.stops.lt/vilnius/index.html#stop/1931,,
7017,,"Šeškinės kalvos",,54.71109,25.25819,https://www.stops.lt/vilnius/index.html#stop/1923,,
904,,"Siesikų st.",,54.70980,25.24424,https://www.stops.lt/vilnius/index.html#stop/1906,,
905,,"Siesikų st.",,54.70985,25.24636,https://www.stops.lt/vilnius/index.html#stop/1905,,
1069,,"Vaikų kaimas",,54.70877,25.24118,https://www.stops.lt/vilnius/index.html#stop/1907,,
6940,,"Paberžės st.",,54.71616,25.25481,https://www.stops.lt/vilnius/index.html#stop/1926,,
6941,,"Paberžės st.",,54.71617,25.25358,https://www.stops.lt/vilnius/index.html#stop/1929,,
5209,,"Dūkštų st.",,54.71500,25.24638,https://www.stops.lt/vilnius/index.html#stop/1918,,
7003,,"Dūkštų st.",,54.71486,25.24528,https://www.stops.lt/vilnius/index.html#stop/1917,,
733,,"Musninkų st.",,54.71665,25.24386,https://www.stops.lt/vilnius/index.html#stop/1920,,
5206,,"Musninkų st.",,54.71690,25.24484,https://www.stops.lt/vilnius/index.html#stop/1933,,
5208,,"Musninkų st.",,54.71662,25.24452,https://www.stops.lt/vilnius/index.html#stop/1919,,
1042,,"Ukmergės st.",,54.71328,25.25166,https://www.stops.lt/vilnius/index.html#stop/1922,,
5214,,"Šeškinė",,54.70963,25.25157,https://www.stops.lt/vilnius/index.html#stop/1903,,
5290,,"Šeškinė",,54.70976,25.25213,https://www.stops.lt/vilnius/index.html#stop/1902,,
986,,"Šeškinės poliklinika",,54.71606,25.24745,https://www.stops.lt/vilnius/index.html#stop/1921,,
5452,,"Šeškinės poliklinika",,54.71545,25.24715,https://www.stops.lt/vilnius/index.html#stop/1932,,
1039,,"Ukmergės st.",,54.71245,25.24974,https://www.stops.lt/vilnius/index.html#stop/1916,,
5212,,"Ukmergės st.",,54.71194,25.24942,https://www.stops.lt/vilnius/index.html#stop/1915,,
5294,,"Ukmergės st.",,54.71201,25.24880,https://www.stops.lt/vilnius/index.html#stop/1914,,
5985,,"Skaidiškės",,54.60583,25.38387,https://www.stops.lt/vilnius/index.html#stop/4313,,
5986,,"Skaidiškės",,54.60640,25.38357,https://www.stops.lt/vilnius/index.html#stop/4314,,
6137,,"Skaidiškės",,54.60569,25.38255,https://www.stops.lt/vilnius/index.html#stop/4316,,
5988,,"Skaidiškių žiedas",,54.60943,25.38599,https://www.stops.lt/vilnius/index.html#stop/4312,,
863,,"Skaistės st.",,54.60573,25.39316,https://www.stops.lt/vilnius/index.html#stop/4315,,
6844,,"Broniaus Laurinavičiaus skveras",,54.70419,25.28405,https://www.stops.lt/vilnius/index.html#stop/0914,,
5351,,"Giedraičių st.",,54.70734,25.28494,https://www.stops.lt/vilnius/index.html#stop/0707,,
6845,,"Giedraičių st.",,54.70804,25.28550,https://www.stops.lt/vilnius/index.html#stop/0916,,
5481,,"Pramogų arena",,54.71448,25.28664,https://www.stops.lt/vilnius/index.html#stop/0709,,
5861,,"Pramogų arena",,54.71626,25.28694,https://www.stops.lt/vilnius/index.html#stop/0802,,
5347,,"Tauragnų st.",,54.71169,25.28625,https://www.stops.lt/vilnius/index.html#stop/0708,,
5469,,"Tauragnų st.",,54.71234,25.28672,https://www.stops.lt/vilnius/index.html#stop/0803,,
5467,,"Žalgirio st.",,54.70308,25.28353,https://www.stops.lt/vilnius/index.html#stop/0705,,
6788,,"Žalgirio st.",,54.70436,25.28434,https://www.stops.lt/vilnius/index.html#stop/0915,,
5498,,"Žalgirio st.",,54.70390,25.28302,https://www.stops.lt/vilnius/index.html#stop/0706,,
8460,,"Ozo žiedas",,54.71465,25.27770,https://www.stops.lt/vilnius/index.html#stop/0825,,
8462,,"Ozo žiedas",,54.71539,25.27730,https://www.stops.lt/vilnius/index.html#stop/0827,,
17318,,"Oršos st.",,54.70417,25.27691,https://www.stops.lt/vilnius/index.html#stop/0716,,
7615,,"Raudonbalė",,54.74939,25.18096,https://www.stops.lt/vilnius/index.html#stop/3910,,
8045,,"Laidagaliai",,54.74685,25.19002,https://www.stops.lt/vilnius/index.html#stop/5008,,
8046,,"Laidagaliai",,54.74665,25.19087,https://www.stops.lt/vilnius/index.html#stop/5009,,
8043,,"Tarandė",,54.74938,25.20812,https://www.stops.lt/vilnius/index.html#stop/5006,,
8044,,"Tarandė",,54.74932,25.20724,https://www.stops.lt/vilnius/index.html#stop/5007,,
8047,,"Tomo Žebrausko st.",,54.74830,25.20030,https://www.stops.lt/vilnius/index.html#stop/5010,,
8048,,"Tomo Žebrausko st.",,54.74800,25.19964,https://www.stops.lt/vilnius/index.html#stop/5011,,
7081,,"Bukiškių st.",,54.75758,25.20566,https://www.stops.lt/vilnius/index.html#stop/5005,,
7078,,"Medelynas",,54.75095,25.21377,https://www.stops.lt/vilnius/index.html#stop/5003,,
7079,,"Medelynas",,54.74959,25.21489,https://www.stops.lt/vilnius/index.html#stop/5004,,
7076,,"Pavilionys",,54.74187,25.22410,https://www.stops.lt/vilnius/index.html#stop/5001,,
7077,,"Pavilionys",,54.74197,25.22351,https://www.stops.lt/vilnius/index.html#stop/5002,,
16565,,"Gegliškių st.",,54.75011,25.18665,https://www.stops.lt/vilnius/index.html#stop/5020,,
16563,,"Juozo Kamarausko st.",,54.75248,25.19173,https://www.stops.lt/vilnius/index.html#stop/5019,,
8447,,"Kelmiškių st.",,54.74907,25.17862,https://www.stops.lt/vilnius/index.html#stop/5014,,
16561,,"Kelpių st.",,54.75556,25.19598,https://www.stops.lt/vilnius/index.html#stop/5018,,
8444,,"Pagrandos st.",,54.74662,25.18268,https://www.stops.lt/vilnius/index.html#stop/5012,,
8445,,"Pagrandos st.",,54.74649,25.18251,https://www.stops.lt/vilnius/index.html#stop/5013,,
16558,,"Tomo Žebrausko st.",,54.74929,25.20103,https://www.stops.lt/vilnius/index.html#stop/5016,,
10250,,"Valai",,54.70001,25.06367,https://www.stops.lt/vilnius/index.html#stop/4117,,
7062,,"Eduardo Andrė st.",,54.62843,25.10818,https://www.stops.lt/vilnius/index.html#stop/3101,,
4516,,"Trakų Vokė",,54.62400,25.11253,https://www.stops.lt/vilnius/index.html#stop/3109,,
7059,,"Trakų Vokė",,54.62368,25.11000,https://www.stops.lt/vilnius/index.html#stop/3106,,
4456,,"Gunkliškių st.",,54.62730,25.10127,https://www.stops.lt/vilnius/index.html#stop/3105,,
7724,,"Bičiulių st.",,54.60393,25.13419,https://www.stops.lt/vilnius/index.html#stop/3110,,
