stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,vehicle_type,platform_code
17199,"Verbų st.",54.694460,25.444670,,,17199,"http://www.visimarsrutai.lt/#/stop/result?stopId=17199",,,,,,
17200,"Antavilių žiedas",54.799800,25.399220,,,17200,"http://www.visimarsrutai.lt/#/stop/result?stopId=17200",,,,,,
17202,"Vladislavo Sirokomlės st.",54.634530,25.353930,,,17202,"http://www.visimarsrutai.lt/#/stop/result?stopId=17202",,,,,,
17203,"Viršupio sodai",54.713320,25.352600,,,17203,"http://www.visimarsrutai.lt/#/stop/result?stopId=17203",,,,,,
17204,Tuputiškės,54.676550,25.342350,,,17204,"http://www.visimarsrutai.lt/#/stop/result?stopId=17204",,,,,,
17205,"Šeškinės kalvos",54.711090,25.258190,,,17205,"http://www.visimarsrutai.lt/#/stop/result?stopId=17205",,,,,,
17206,Nemėžis,54.639000,25.355800,,,17206,"http://www.visimarsrutai.lt/#/stop/result?stopId=17206",,,,,,
17208,"Jono Biliūno st.",54.793710,25.390690,,,17208,"http://www.visimarsrutai.lt/#/stop/result?stopId=17208",,,,,,
17210,"Baltoji Vokė",54.602400,25.195570,,,17210,"http://www.visimarsrutai.lt/#/stop/result?stopId=17210",,,,,,
17212,"Gabijos st.",54.731350,25.224350,,,17212,"http://www.visimarsrutai.lt/#/stop/result?stopId=17212",,,,,,
17213,Aukštagiris,54.730570,25.356610,,,17213,"http://www.visimarsrutai.lt/#/stop/result?stopId=17213",,,,,,
17214,"Naujasis Lentvaris",54.658000,25.059650,,,17214,"http://www.visimarsrutai.lt/#/stop/result?stopId=17214",,,,,,
17215,"Kareivių st.",54.718590,25.303930,,,17215,"http://www.visimarsrutai.lt/#/stop/result?stopId=17215",,,,,,
17216,"Dvarčionių kryžkelė",54.733440,25.369720,,,17216,"http://www.visimarsrutai.lt/#/stop/result?stopId=17216",,,,,,
17217,"Juliaus Janonio st.",54.647780,25.109110,,,17217,"http://www.visimarsrutai.lt/#/stop/result?stopId=17217",,,,,,
17218,Žirmūnai,54.715950,25.305090,,,17218,"http://www.visimarsrutai.lt/#/stop/result?stopId=17218",,,,,,
17219,"Baltoji Vokė",54.603650,25.193290,,,17219,"http://www.visimarsrutai.lt/#/stop/result?stopId=17219",,,,,,
17220,"Dvarčionių kryžkelė",54.733470,25.370730,,,17220,"http://www.visimarsrutai.lt/#/stop/result?stopId=17220",,,,,,
17221,"Gabijos st.",54.731400,25.226320,,,17221,"http://www.visimarsrutai.lt/#/stop/result?stopId=17221",,,,,,
17222,"Šiaurės miestelis",54.710830,25.304650,,,17222,"http://www.visimarsrutai.lt/#/stop/result?stopId=17222",,,,,,
17223,"Lazerių st.",54.729490,25.374650,,,17223,"http://www.visimarsrutai.lt/#/stop/result?stopId=17223",,,,,,
17224,"Vandenų st.",54.658040,25.048740,,,17224,"http://www.visimarsrutai.lt/#/stop/result?stopId=17224",,,,,,
17225,Pašilaičiai,54.731950,25.230500,,,17225,"http://www.visimarsrutai.lt/#/stop/result?stopId=17225",,,,,,
17226,"Naujasis Lentvaris",54.658010,25.059340,,,17226,"http://www.visimarsrutai.lt/#/stop/result?stopId=17226",,,,,,
17227,Pašilaičiai,54.731410,25.231640,,,17227,"http://www.visimarsrutai.lt/#/stop/result?stopId=17227",,,,,,
17228,Licėjus,54.713050,25.278990,,,17228,"http://www.visimarsrutai.lt/#/stop/result?stopId=17228",,,,,,
17229,"Plytinės st.",54.727620,25.346710,,,17229,"http://www.visimarsrutai.lt/#/stop/result?stopId=17229",,,,,,
17230,"Sodybų st.",54.631820,25.326680,,,17230,"http://www.visimarsrutai.lt/#/stop/result?stopId=17230",,,,,,
17231,"Plytinės st.",54.727910,25.347780,,,17231,"http://www.visimarsrutai.lt/#/stop/result?stopId=17231",,,,,,
17232,"Vyturių st.",54.637440,25.327580,,,17232,"http://www.visimarsrutai.lt/#/stop/result?stopId=17232",,,,,,
17233,Aukštagiris,54.730490,25.355770,,,17233,"http://www.visimarsrutai.lt/#/stop/result?stopId=17233",,,,,,
17234,"Baltarusių st.",54.633640,25.343630,,,17234,"http://www.visimarsrutai.lt/#/stop/result?stopId=17234",,,,,,
17235,"Klinikų st.",54.710580,25.314370,,,17235,"http://www.visimarsrutai.lt/#/stop/result?stopId=17235",,,,,,
17237,Liepkalnis,54.662770,25.299620,,,17237,"http://www.visimarsrutai.lt/#/stop/result?stopId=17237",,,,,,
17239,"Mokslininkų st.",54.754540,25.249300,,,17239,"http://www.visimarsrutai.lt/#/stop/result?stopId=17239",,,,,,
17240,Paliuliškės,54.733650,25.410330,,,17240,"http://www.visimarsrutai.lt/#/stop/result?stopId=17240",,,,,,
17241,"Pagubės sodai",54.806210,25.326790,,,17241,"http://www.visimarsrutai.lt/#/stop/result?stopId=17241",,,,,,
17242,Sakališkės,54.814650,25.321730,,,17242,"http://www.visimarsrutai.lt/#/stop/result?stopId=17242",,,,,,
17243,Paliuliškės,54.732890,25.411040,,,17243,"http://www.visimarsrutai.lt/#/stop/result?stopId=17243",,,,,,
17244,"Karaliaus Mindaugo tiltas",54.688220,25.289000,,,17244,"http://www.visimarsrutai.lt/#/stop/result?stopId=17244",,,,,,
17245,"Pagubės sodai",54.805990,25.327490,,,17245,"http://www.visimarsrutai.lt/#/stop/result?stopId=17245",,,,,,
17246,"Pagubės sodai",54.806380,25.327270,,,17246,"http://www.visimarsrutai.lt/#/stop/result?stopId=17246",,,,,,
17247,"Lazerių st.",54.729560,25.374890,,,17247,"http://www.visimarsrutai.lt/#/stop/result?stopId=17247",,,,,,
17248,"Šilo tiltas",54.705190,25.310070,,,17248,"http://www.visimarsrutai.lt/#/stop/result?stopId=17248",,,,,,
17249,"Šilo tiltas",54.705450,25.310960,,,17249,"http://www.visimarsrutai.lt/#/stop/result?stopId=17249",,,,,,
17250,"1-asis Lentvaris",54.644270,25.064870,,,17250,"http://www.visimarsrutai.lt/#/stop/result?stopId=17250",,,,,,
17251,"Mokslininkų st.",54.754450,25.249770,,,17251,"http://www.visimarsrutai.lt/#/stop/result?stopId=17251",,,,,,
17252,Dvarčionys,54.729860,25.370330,,,17252,"http://www.visimarsrutai.lt/#/stop/result?stopId=17252",,,,,,
17253,Baniškės,54.734510,25.387100,,,17253,"http://www.visimarsrutai.lt/#/stop/result?stopId=17253",,,,,,
17254,"Kilimų fabrikas",54.655190,25.045690,,,17254,"http://www.visimarsrutai.lt/#/stop/result?stopId=17254",,,,,,
17255,"Klinikų st.",54.711250,25.314860,,,17255,"http://www.visimarsrutai.lt/#/stop/result?stopId=17255",,,,,,
17256,Baniškės,54.734530,25.388330,,,17256,"http://www.visimarsrutai.lt/#/stop/result?stopId=17256",,,,,,
17257,"Apkasų st.",54.703930,25.292700,,,17257,"http://www.visimarsrutai.lt/#/stop/result?stopId=17257",,,,,,
17258,"Monikos Mironaitės st.",54.680810,25.189670,,,17258,"http://www.visimarsrutai.lt/#/stop/result?stopId=17258",,,,,,
17259,"Minties st.",54.705060,25.299680,,,17259,"http://www.visimarsrutai.lt/#/stop/result?stopId=17259",,,,,,
17260,"Vakario st.",54.713590,25.412400,,,17260,"http://www.visimarsrutai.lt/#/stop/result?stopId=17260",,,,,,
17261,"Jono Kairiūkščio st.",54.757180,25.269910,,,17261,"http://www.visimarsrutai.lt/#/stop/result?stopId=17261",,,,,,
17262,"Titnago st.",54.650490,25.184590,,,17262,"http://www.visimarsrutai.lt/#/stop/result?stopId=17262",,,,,,
17263,"Vakario st.",54.714540,25.412600,,,17263,"http://www.visimarsrutai.lt/#/stop/result?stopId=17263",,,,,,
17264,"Apkasų st.",54.703940,25.291420,,,17264,"http://www.visimarsrutai.lt/#/stop/result?stopId=17264",,,,,,
17265,"Jono Kairiūkščio st.",54.757050,25.270260,,,17265,"http://www.visimarsrutai.lt/#/stop/result?stopId=17265",,,,,,
17266,"Rodūnios sodų st.",54.632490,25.277780,,,17266,"http://www.visimarsrutai.lt/#/stop/result?stopId=17266",,,,,,
17267,"Vokės parkas",54.594160,25.219240,,,17267,"http://www.visimarsrutai.lt/#/stop/result?stopId=17267",,,,,,
17268,"Lubinų st.",54.728720,25.411810,,,17268,"http://www.visimarsrutai.lt/#/stop/result?stopId=17268",,,,,,
17269,"Lubinų st.",54.729760,25.412240,,,17269,"http://www.visimarsrutai.lt/#/stop/result?stopId=17269",,,,,,
17270,"Purienų st.",54.724870,25.412110,,,17270,"http://www.visimarsrutai.lt/#/stop/result?stopId=17270",,,,,,
17271,"Purienų st.",54.724880,25.412000,,,17271,"http://www.visimarsrutai.lt/#/stop/result?stopId=17271",,,,,,
17272,"Naujoji Vilnia",54.695260,25.439040,,,17272,"http://www.visimarsrutai.lt/#/stop/result?stopId=17272",,,,,,
17273,Galgiai,54.719350,25.411500,,,17273,"http://www.visimarsrutai.lt/#/stop/result?stopId=17273",,,,,,
17274,Padekaniškės,54.710590,25.160350,,,17274,"http://www.visimarsrutai.lt/#/stop/result?stopId=17274",,,,,,
17275,"Minties st.",54.705070,25.298640,,,17275,"http://www.visimarsrutai.lt/#/stop/result?stopId=17275",,,,,,
17277,"Stasylų st.",54.628710,25.133420,,,17277,"http://www.visimarsrutai.lt/#/stop/result?stopId=17277",,,,,,
17278,"Stasylų st.",54.628290,25.130730,,,17278,"http://www.visimarsrutai.lt/#/stop/result?stopId=17278",,,,,,
17279,"Trakų Vokė",54.623680,25.110000,,,17279,"http://www.visimarsrutai.lt/#/stop/result?stopId=17279",,,,,,
17280,"Juliaus Janonio st.",54.647650,25.110840,,,17280,"http://www.visimarsrutai.lt/#/stop/result?stopId=17280",,,,,,
17281,"1-ieji Juodšiliai",54.585280,25.248280,,,17281,"http://www.visimarsrutai.lt/#/stop/result?stopId=17281",,,,,,
17282,"1-ieji Juodšiliai",54.585410,25.249240,,,17282,"http://www.visimarsrutai.lt/#/stop/result?stopId=17282",,,,,,
17283,"Chemijos institutas",54.753850,25.263850,,,17283,"http://www.visimarsrutai.lt/#/stop/result?stopId=17283",,,,,,
17284,Salininkai,54.605890,25.249600,,,17284,"http://www.visimarsrutai.lt/#/stop/result?stopId=17284",,,,,,
17286,"Žalioji st.",54.669990,25.077200,,,17286,"http://www.visimarsrutai.lt/#/stop/result?stopId=17286",,,,,,
17287,Juodbaliai,54.612080,25.120920,,,17287,"http://www.visimarsrutai.lt/#/stop/result?stopId=17287",,,,,,
17288,Ąžuolynas,54.811250,25.323780,,,17288,"http://www.visimarsrutai.lt/#/stop/result?stopId=17288",,,,,,
17289,Ąžuolynas,54.810990,25.323840,,,17289,"http://www.visimarsrutai.lt/#/stop/result?stopId=17289",,,,,,
17290,Juodbaliai,54.611890,25.120840,,,17290,"http://www.visimarsrutai.lt/#/stop/result?stopId=17290",,,,,,
17292,"1-asis Lentvaris",54.644370,25.065520,,,17292,"http://www.visimarsrutai.lt/#/stop/result?stopId=17292",,,,,,
17293,"Eduardo Andrė st.",54.628430,25.108180,,,17293,"http://www.visimarsrutai.lt/#/stop/result?stopId=17293",,,,,,
17294,"Kranto st.",54.673490,25.080720,,,17294,"http://www.visimarsrutai.lt/#/stop/result?stopId=17294",,,,,,
17295,Bališkės,54.646320,25.099660,,,17295,"http://www.visimarsrutai.lt/#/stop/result?stopId=17295",,,,,,
17296,Bališkės,54.646130,25.098640,,,17296,"http://www.visimarsrutai.lt/#/stop/result?stopId=17296",,,,,,
17299,Bajorai,54.756730,25.237160,,,17299,"http://www.visimarsrutai.lt/#/stop/result?stopId=17299",,,,,,
17305,"1-osios Bukiškės",54.763560,25.200030,,,17305,"http://www.visimarsrutai.lt/#/stop/result?stopId=17305",,,,,,
17306,"2-osios Bukiškės",54.763090,25.198520,,,17306,"http://www.visimarsrutai.lt/#/stop/result?stopId=17306",,,,,,
17307,"Bukiškių st.",54.757580,25.205660,,,17307,"http://www.visimarsrutai.lt/#/stop/result?stopId=17307",,,,,,
17308,Paštas,54.635950,25.277040,,,17308,"http://www.visimarsrutai.lt/#/stop/result?stopId=17308",,,,,,
17311,Vanaginė,54.775390,25.272910,,,17311,"http://www.visimarsrutai.lt/#/stop/result?stopId=17311",,,,,,
17313,"Bernardinų st.",54.682000,25.311980,,,17313,"http://www.visimarsrutai.lt/#/stop/result?stopId=17313",,,,,,
17314,Žvėrynas,54.699480,25.243200,,,17314,"http://www.visimarsrutai.lt/#/stop/result?stopId=17314",,,,,,
17316,"Vilnios st.",54.680240,25.293650,,,17316,"http://www.visimarsrutai.lt/#/stop/result?stopId=17316",,,,,,
17317,Užupis,54.681210,25.300760,,,17317,"http://www.visimarsrutai.lt/#/stop/result?stopId=17317",,,,,,
17318,"Bernardinų kapinės",54.681450,25.305380,,,17318,"http://www.visimarsrutai.lt/#/stop/result?stopId=17318",,,,,,
17323,"Karoliniškių poliklinika",54.692830,25.214160,,,17323,"http://www.visimarsrutai.lt/#/stop/result?stopId=17323",,,,,,
17324,"Ugniagesių st.",54.689510,25.209040,,,17324,"http://www.visimarsrutai.lt/#/stop/result?stopId=17324",,,,,,
17325,"Vilniaus Pergalė",54.614100,25.152040,,,17325,"http://www.visimarsrutai.lt/#/stop/result?stopId=17325",,,,,,
17328,"Senoji plytinė",54.724160,25.340750,,,17328,"http://www.visimarsrutai.lt/#/stop/result?stopId=17328",,,,,,
17329,"Atminties st.",54.686740,25.206500,,,17329,"http://www.visimarsrutai.lt/#/stop/result?stopId=17329",,,,,,
17330,"Pasakų parkas",54.684770,25.205590,,,17330,"http://www.visimarsrutai.lt/#/stop/result?stopId=17330",,,,,,
17331,"Siesikų st.",54.709800,25.244240,,,17331,"http://www.visimarsrutai.lt/#/stop/result?stopId=17331",,,,,,
17332,"Pasakų parkas",54.684610,25.206070,,,17332,"http://www.visimarsrutai.lt/#/stop/result?stopId=17332",,,,,,
17333,"Siesikų st.",54.709850,25.246360,,,17333,"http://www.visimarsrutai.lt/#/stop/result?stopId=17333",,,,,,
17334,"Drujos st.",54.678390,25.310530,,,17334,"http://www.visimarsrutai.lt/#/stop/result?stopId=17334",,,,,,
17335,"Jokūbo Jasinskio st.",54.688280,25.263520,,,17335,"http://www.visimarsrutai.lt/#/stop/result?stopId=17335",,,,,,
17336,"Šeškinės kalvos",54.711570,25.257000,,,17336,"http://www.visimarsrutai.lt/#/stop/result?stopId=17336",,,,,,
17337,"Pamėnkalnio st.",54.687840,25.266590,,,17337,"http://www.visimarsrutai.lt/#/stop/result?stopId=17337",,,,,,
17338,Liepkalnis,54.662850,25.298850,,,17338,"http://www.visimarsrutai.lt/#/stop/result?stopId=17338",,,,,,
17341,"Ąžuolo st.",54.679940,25.217650,,,17341,"http://www.visimarsrutai.lt/#/stop/result?stopId=17341",,,,,,
17342,"Pirmieji Pagiriai",54.586350,25.210410,,,17342,"http://www.visimarsrutai.lt/#/stop/result?stopId=17342",,,,,,
17343,"Ąžuolo st.",54.679340,25.217010,,,17343,"http://www.visimarsrutai.lt/#/stop/result?stopId=17343",,,,,,
17344,"Pirmieji Pagiriai",54.587110,25.211160,,,17344,"http://www.visimarsrutai.lt/#/stop/result?stopId=17344",,,,,,
17345,Stadionas,54.667560,25.297100,,,17345,"http://www.visimarsrutai.lt/#/stop/result?stopId=17345",,,,,,
17346,"Ryto st.",54.682150,25.213710,,,17346,"http://www.visimarsrutai.lt/#/stop/result?stopId=17346",,,,,,
17347,Stadionas,54.668480,25.296390,,,17347,"http://www.visimarsrutai.lt/#/stop/result?stopId=17347",,,,,,
17348,"Ryto st.",54.682680,25.213090,,,17348,"http://www.visimarsrutai.lt/#/stop/result?stopId=17348",,,,,,
17349,Liepkalnis,54.662870,25.299950,,,17349,"http://www.visimarsrutai.lt/#/stop/result?stopId=17349",,,,,,
17350,Liepkalnis,54.662980,25.300150,,,17350,"http://www.visimarsrutai.lt/#/stop/result?stopId=17350",,,,,,
17351,"Spaudos rūmai",54.702630,25.223770,,,17351,"http://www.visimarsrutai.lt/#/stop/result?stopId=17351",,,,,,
17355,"Popieriaus st.",54.769960,25.332610,,,17355,"http://www.visimarsrutai.lt/#/stop/result?stopId=17355",,,,,,
17356,"Vytauto st.",54.691170,25.256430,,,17356,"http://www.visimarsrutai.lt/#/stop/result?stopId=17356",,,,,,
17357,Visoriai,54.757810,25.264740,,,17357,"http://www.visimarsrutai.lt/#/stop/result?stopId=17357",,,,,,
17358,"Popieriaus st.",54.769870,25.332020,,,17358,"http://www.visimarsrutai.lt/#/stop/result?stopId=17358",,,,,,
17359,"Srovės st.",54.681880,25.315550,,,17359,"http://www.visimarsrutai.lt/#/stop/result?stopId=17359",,,,,,
17361,Ežerėliai,54.762550,25.310180,,,17361,"http://www.visimarsrutai.lt/#/stop/result?stopId=17361",,,,,,
17362,Ežerėliai,54.761310,25.306660,,,17362,"http://www.visimarsrutai.lt/#/stop/result?stopId=17362",,,,,,
17363,"Kelininkų st.",54.649170,25.302660,,,17363,"http://www.visimarsrutai.lt/#/stop/result?stopId=17363",,,,,,
17364,"Kurklių st.",54.770330,25.327440,,,17364,"http://www.visimarsrutai.lt/#/stop/result?stopId=17364",,,,,,
17365,"Šalčininkų kryptis",54.643980,25.302730,,,17365,"http://www.visimarsrutai.lt/#/stop/result?stopId=17365",,,,,,
17366,"Šalčininkų kryptis",54.644840,25.302850,,,17366,"http://www.visimarsrutai.lt/#/stop/result?stopId=17366",,,,,,
17368,Stotis,54.671100,25.284430,,,17368,"http://www.visimarsrutai.lt/#/stop/result?stopId=17368",,,,,,
17369,"Kurklių st.",54.770020,25.326500,,,17369,"http://www.visimarsrutai.lt/#/stop/result?stopId=17369",,,,,,
17371,Kineliai,54.597600,25.315640,,,17371,"http://www.visimarsrutai.lt/#/stop/result?stopId=17371",,,,,,
17372,"Fizikos institutas",54.642120,25.182540,,,17372,"http://www.visimarsrutai.lt/#/stop/result?stopId=17372",,,,,,
17373,"Naujoji Vilnia",54.695230,25.440390,,,17373,"http://www.visimarsrutai.lt/#/stop/result?stopId=17373",,,,,,
17374,Staviškės,54.763980,25.352760,,,17374,"http://www.visimarsrutai.lt/#/stop/result?stopId=17374",,,,,,
17375,"Naujoji st.",54.763490,25.345980,,,17375,"http://www.visimarsrutai.lt/#/stop/result?stopId=17375",,,,,,
17376,Staviškės,54.763450,25.351620,,,17376,"http://www.visimarsrutai.lt/#/stop/result?stopId=17376",,,,,,
17377,"Zarasų st.",54.676690,25.310120,,,17377,"http://www.visimarsrutai.lt/#/stop/result?stopId=17377",,,,,,
17378,"Kremplių st.",54.766980,25.335860,,,17378,"http://www.visimarsrutai.lt/#/stop/result?stopId=17378",,,,,,
17379,"Svirno st.",54.617250,25.308240,,,17379,"http://www.visimarsrutai.lt/#/stop/result?stopId=17379",,,,,,
17380,"Spaudos rūmai",54.704170,25.225470,,,17380,"http://www.visimarsrutai.lt/#/stop/result?stopId=17380",,,,,,
17381,"Svirno st.",54.618650,25.307960,,,17381,"http://www.visimarsrutai.lt/#/stop/result?stopId=17381",,,,,,
17382,"Subačiaus st.",54.677230,25.302490,,,17382,"http://www.visimarsrutai.lt/#/stop/result?stopId=17382",,,,,,
17383,"Kremplių st.",54.767250,25.335660,,,17383,"http://www.visimarsrutai.lt/#/stop/result?stopId=17383",,,,,,
17384,Basiukai,54.612060,25.310460,,,17384,"http://www.visimarsrutai.lt/#/stop/result?stopId=17384",,,,,,
17385,"Vaikų darželis",54.763060,25.335910,,,17385,"http://www.visimarsrutai.lt/#/stop/result?stopId=17385",,,,,,
17386,Basiukai,54.610520,25.310980,,,17386,"http://www.visimarsrutai.lt/#/stop/result?stopId=17386",,,,,,
17387,Katiliškės,54.604360,25.313040,,,17387,"http://www.visimarsrutai.lt/#/stop/result?stopId=17387",,,,,,
17388,"Sūduvių st.",54.725630,25.219220,,,17388,"http://www.visimarsrutai.lt/#/stop/result?stopId=17388",,,,,,
17389,"Naujoji st.",54.763320,25.346320,,,17389,"http://www.visimarsrutai.lt/#/stop/result?stopId=17389",,,,,,
17390,Katiliškės,54.606120,25.313080,,,17390,"http://www.visimarsrutai.lt/#/stop/result?stopId=17390",,,,,,
17391,"Draugystės st.",54.595980,25.364120,,,17391,"http://www.visimarsrutai.lt/#/stop/result?stopId=17391",,,,,,
17392,"Draugystės st.",54.595920,25.363510,,,17392,"http://www.visimarsrutai.lt/#/stop/result?stopId=17392",,,,,,
17393,"Vilijos st.",54.635950,25.173160,,,17393,"http://www.visimarsrutai.lt/#/stop/result?stopId=17393",,,,,,
17394,"Žaros st.",54.666490,25.195760,,,17394,"http://www.visimarsrutai.lt/#/stop/result?stopId=17394",,,,,,
17395,"Kiškių st.",54.734570,25.338140,,,17395,"http://www.visimarsrutai.lt/#/stop/result?stopId=17395",,,,,,
17396,"Chemijos st.",54.626890,25.147040,,,17396,"http://www.visimarsrutai.lt/#/stop/result?stopId=17396",,,,,,
17397,"Lentvario st.",54.638740,25.178330,,,17397,"http://www.visimarsrutai.lt/#/stop/result?stopId=17397",,,,,,
17398,"Rudaminos paukštynas",54.594640,25.329510,,,17398,"http://www.visimarsrutai.lt/#/stop/result?stopId=17398",,,,,,
17399,Ožkiniai,54.767060,25.360110,,,17399,"http://www.visimarsrutai.lt/#/stop/result?stopId=17399",,,,,,
17400,"Lentvario st.",54.638360,25.177260,,,17400,"http://www.visimarsrutai.lt/#/stop/result?stopId=17400",,,,,,
17401,"Rudaminos paukštynas",54.594840,25.329150,,,17401,"http://www.visimarsrutai.lt/#/stop/result?stopId=17401",,,,,,
17402,Ožkiniai,54.767180,25.361500,,,17402,"http://www.visimarsrutai.lt/#/stop/result?stopId=17402",,,,,,
17404,"Čekėnų st.",54.593020,25.337980,,,17404,"http://www.visimarsrutai.lt/#/stop/result?stopId=17404",,,,,,
17405,Stotis,54.670770,25.283260,,,17405,"http://www.visimarsrutai.lt/#/stop/result?stopId=17405",,,,,,
17407,"Vilijos st.",54.635570,25.171740,,,17407,"http://www.visimarsrutai.lt/#/stop/result?stopId=17407",,,,,,
17408,"Prekybos st.",54.620630,25.157410,,,17408,"http://www.visimarsrutai.lt/#/stop/result?stopId=17408",,,,,,
17409,"Prekybos st.",54.621280,25.156730,,,17409,"http://www.visimarsrutai.lt/#/stop/result?stopId=17409",,,,,,
17410,"Algirdo st.",54.681450,25.266400,,,17410,"http://www.visimarsrutai.lt/#/stop/result?stopId=17410",,,,,,
17411,Daniliškės,54.601050,25.138170,,,17411,"http://www.visimarsrutai.lt/#/stop/result?stopId=17411",,,,,,
17412,"Šaltinėlio st.",54.726570,25.296740,,,17412,"http://www.visimarsrutai.lt/#/stop/result?stopId=17412",,,,,,
17413,Saulėtekis,54.727190,25.326710,,,17413,"http://www.visimarsrutai.lt/#/stop/result?stopId=17413",,,,,,
17414,Miškiniai,54.671190,25.227250,,,17414,"http://www.visimarsrutai.lt/#/stop/result?stopId=17414",,,,,,
17415,Miškiniai,54.670930,25.226410,,,17415,"http://www.visimarsrutai.lt/#/stop/result?stopId=17415",,,,,,
17416,"Ožkinių žiedas",54.768440,25.366460,,,17416,"http://www.visimarsrutai.lt/#/stop/result?stopId=17416",,,,,,
17417,"Galvės st.",54.632740,25.150800,,,17417,"http://www.visimarsrutai.lt/#/stop/result?stopId=17417",,,,,,
17418,Skaidiškės,54.605830,25.383870,,,17418,"http://www.visimarsrutai.lt/#/stop/result?stopId=17418",,,,,,
17419,"Rūdninkų st.",54.674540,25.284920,,,17419,"http://www.visimarsrutai.lt/#/stop/result?stopId=17419",,,,,,
17420,Skaidiškės,54.606400,25.383570,,,17420,"http://www.visimarsrutai.lt/#/stop/result?stopId=17420",,,,,,
17421,"Žvėryno žiedas",54.698460,25.246200,,,17421,"http://www.visimarsrutai.lt/#/stop/result?stopId=17421",,,,,,
17422,"Skaidiškių žiedas",54.609430,25.385990,,,17422,"http://www.visimarsrutai.lt/#/stop/result?stopId=17422",,,,,,
17423,"Chemijos st.",54.626280,25.150990,,,17423,"http://www.visimarsrutai.lt/#/stop/result?stopId=17423",,,,,,
17424,"Žirmūnų  žiedas",54.726660,25.297100,,,17424,"http://www.visimarsrutai.lt/#/stop/result?stopId=17424",,,,,,
17426,"Vytenio st.",54.673420,25.266070,,,17426,"http://www.visimarsrutai.lt/#/stop/result?stopId=17426",,,,,,
17427,Burbiškės,54.666800,25.252750,,,17427,"http://www.visimarsrutai.lt/#/stop/result?stopId=17427",,,,,,
17428,"Sausupio st.",54.647220,25.212170,,,17428,"http://www.visimarsrutai.lt/#/stop/result?stopId=17428",,,,,,
17429,Takas,54.734160,25.235940,,,17429,"http://www.visimarsrutai.lt/#/stop/result?stopId=17429",,,,,,
17431,"Fabijoniškių žiedas",54.739060,25.241470,,,17431,"http://www.visimarsrutai.lt/#/stop/result?stopId=17431",,,,,,
17432,"Musninkų st.",54.716650,25.243860,,,17432,"http://www.visimarsrutai.lt/#/stop/result?stopId=17432",,,,,,
17434,"Kalvarijų turgus",54.700190,25.283010,,,17434,"http://www.visimarsrutai.lt/#/stop/result?stopId=17434",,,,,,
17435,"Fabijoniškių žiedas",54.739330,25.240440,,,17435,"http://www.visimarsrutai.lt/#/stop/result?stopId=17435",,,,,,
17438,"Aukštoji Veržuva",54.749990,25.428120,,,17438,"http://www.visimarsrutai.lt/#/stop/result?stopId=17438",,,,,,
17439,"Fabijoniškių žiedas",54.740090,25.240620,,,17439,"http://www.visimarsrutai.lt/#/stop/result?stopId=17439",,,,,,
17440,"Kelininkų st.",54.650480,25.303080,,,17440,"http://www.visimarsrutai.lt/#/stop/result?stopId=17440",,,,,,
17441,Vingis,54.677540,25.255550,,,17441,"http://www.visimarsrutai.lt/#/stop/result?stopId=17441",,,,,,
17442,"Kunigiškių st.",54.670570,25.092770,,,17442,"http://www.visimarsrutai.lt/#/stop/result?stopId=17442",,,,,,
17443,"Giedraičių st.",54.708040,25.285500,,,17443,"http://www.visimarsrutai.lt/#/stop/result?stopId=17443",,,,,,
17446,"Broniaus Laurinavičiaus skveras",54.704190,25.284050,,,17446,"http://www.visimarsrutai.lt/#/stop/result?stopId=17446",,,,,,
17448,"Gedvydžių st.",54.736340,25.237300,,,17448,"http://www.visimarsrutai.lt/#/stop/result?stopId=17448",,,,,,
17450,"Svajonių st.",54.740650,25.314690,,,17450,"http://www.visimarsrutai.lt/#/stop/result?stopId=17450",,,,,,
17451,"Laurų st.",54.789490,25.383270,,,17451,"http://www.visimarsrutai.lt/#/stop/result?stopId=17451",,,,,,
17452,"Naujieji Verkiai",54.759840,25.332170,,,17452,"http://www.visimarsrutai.lt/#/stop/result?stopId=17452",,,,,,
17453,"Verkių st.",54.718430,25.295530,,,17453,"http://www.visimarsrutai.lt/#/stop/result?stopId=17453",,,,,,
17454,"Gedvydžių st.",54.737020,25.238220,,,17454,"http://www.visimarsrutai.lt/#/stop/result?stopId=17454",,,,,,
17455,"Pramogų arena",54.715040,25.288210,,,17455,"http://www.visimarsrutai.lt/#/stop/result?stopId=17455",,,,,,
17456,Takas,54.732960,25.236890,,,17456,"http://www.visimarsrutai.lt/#/stop/result?stopId=17456",,,,,,
17457,"Šv. Petro ir Povilo bažnyčia",54.692750,25.303150,,,17457,"http://www.visimarsrutai.lt/#/stop/result?stopId=17457",,,,,,
17458,"Pajautos st.",54.710500,25.174060,,,17458,"http://www.visimarsrutai.lt/#/stop/result?stopId=17458",,,,,,
17459,"Kalnų parkas",54.689380,25.294500,,,17459,"http://www.visimarsrutai.lt/#/stop/result?stopId=17459",,,,,,
17460,"Ragučio st.",54.780260,25.342040,,,17460,"http://www.visimarsrutai.lt/#/stop/result?stopId=17460",,,,,,
17461,"Ragučio st.",54.780760,25.342630,,,17461,"http://www.visimarsrutai.lt/#/stop/result?stopId=17461",,,,,,
